from,to,year,coal_value,from_name,from_lat,from_lon,to_name,to_lat,to_lon
FRA,ALB,2019,0.008,France,46.227638,2.213749,Albania,41.153332,20.168331
RUS,ALB,2015,102.0,Russia,55.7558,37.6173,Albania,41.153332,20.168331
SRB,MNE,2005,35.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
BIH,MNE,2005,2.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
SRB,MNE,2007,11.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
BIH,MNE,2007,8.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
BIH,MNE,2008,22.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
SRB,MNE,2008,6.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
SRB,MNE,2009,23.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
BIH,MNE,2009,14.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
SRB,MNE,2010,14.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
BIH,MNE,2010,1.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
BIH,MNE,2012,1.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
BIH,MNE,2013,1.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2013,1.0,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
SRB,MNE,2013,1.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
BIH,MNE,2014,1.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2014,1.0,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
SRB,MNE,2014,1.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
BIH,MNE,2015,2.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2015,1.0,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
SRB,MNE,2015,1.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
TUR,MNE,2015,1.0,Turkey,38.963745,35.243322,Montenegro,42.708678,19.37439
BIH,MNE,2016,1.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2016,1.0,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
ITA,MNE,2016,1.0,Italy,41.87194,12.56738,Montenegro,42.708678,19.37439
SRB,MNE,2016,1.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
TUR,MNE,2016,1.0,Turkey,38.963745,35.243322,Montenegro,42.708678,19.37439
BIH,MNE,2017,1.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2017,1.0,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
ITA,MNE,2017,1.0,Italy,41.87194,12.56738,Montenegro,42.708678,19.37439
SRB,MNE,2017,1.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
SVN,MNE,2017,1.0,Slovenia,46.151241,13.995463,Montenegro,42.708678,19.37439
BIH,MNE,2018,1.1,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2018,1.0,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
ITA,MNE,2018,1.0,Italy,41.87194,12.56738,Montenegro,42.708678,19.37439
SRB,MNE,2018,1.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
TUR,MNE,2018,1.0,Turkey,38.963745,35.243322,Montenegro,42.708678,19.37439
BIH,MNE,2019,1.9,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2019,1.2,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
SRB,MNE,2019,0.9,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
ITA,MNE,2019,0.4,Italy,41.87194,12.56738,Montenegro,42.708678,19.37439
LTU,MNE,2019,0.2,Lithuania,55.169438,23.881275,Montenegro,42.708678,19.37439
BIH,MNE,2020,2.0,Bosnia and Herzegovina,43.915886,17.679076,Montenegro,42.708678,19.37439
DEU,MNE,2020,1.2,Germany,48.91603664,10.16177296,Montenegro,42.708678,19.37439
SRB,MNE,2020,1.2,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
ITA,MNE,2020,0.4,Italy,41.87194,12.56738,Montenegro,42.708678,19.37439
LTU,MNE,2020,0.2,Lithuania,55.169438,23.881275,Montenegro,42.708678,19.37439
SRB,MNE,2006,13.0,Serbia,44.016521,21.005859,Montenegro,42.708678,19.37439
DEU,LUX,1990,1127.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
BEL,LUX,1990,215.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
ZAF,LUX,1990,138.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
USA,LUX,1990,115.0,USA,48.80463093,-16.35109482,Luxembourg,49.815273,6.129583
NLD,LUX,1990,7.0,Netherlands,52.132633,5.291266,Luxembourg,49.815273,6.129583
DEU,LUX,1991,1068.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
BEL,LUX,1991,213.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
ZAF,LUX,1991,118.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
USA,LUX,1991,84.0,USA,48.80463093,-16.35109482,Luxembourg,49.815273,6.129583
DEU,LUX,1992,854.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
BEL,LUX,1992,319.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
ZAF,LUX,1992,130.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
USA,LUX,1992,25.0,USA,48.80463093,-16.35109482,Luxembourg,49.815273,6.129583
BEL,LUX,1993,415.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
DEU,LUX,1993,415.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
NLD,LUX,1993,355.0,Netherlands,52.132633,5.291266,Luxembourg,49.815273,6.129583
ZAF,LUX,1993,117.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
USA,LUX,1993,41.0,USA,48.80463093,-16.35109482,Luxembourg,49.815273,6.129583
DEU,LUX,1994,393.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
BEL,LUX,1994,357.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
NLD,LUX,1994,261.0,Netherlands,52.132633,5.291266,Luxembourg,49.815273,6.129583
ZAF,LUX,1994,158.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
NLD,LUX,1995,284.0,Netherlands,52.132633,5.291266,Luxembourg,49.815273,6.129583
BEL,LUX,1995,196.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
ZAF,LUX,1995,107.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
FRA,LUX,1995,41.0,France,46.227638,2.213749,Luxembourg,49.815273,6.129583
DEU,LUX,1995,15.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
NLD,LUX,1996,310.0,Netherlands,52.132633,5.291266,Luxembourg,49.815273,6.129583
BEL,LUX,1996,135.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
ZAF,LUX,1996,107.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,1996,16.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
FRA,LUX,1996,8.0,France,46.227638,2.213749,Luxembourg,49.815273,6.129583
NLD,LUX,1997,176.0,Netherlands,52.132633,5.291266,Luxembourg,49.815273,6.129583
ZAF,LUX,1997,104.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
BEL,LUX,1997,67.0,Belgium,50.503887,3.469936,Luxembourg,49.815273,6.129583
DEU,LUX,1997,15.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,1998,91.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,1998,12.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,1999,90.0,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,1999,13.0,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2000,125.199,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2000,13.065,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2001,127.731,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2001,9.748,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2002,55.349,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2002,7.819,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2003,41.851,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2003,7.829,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2004,66.726,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2004,7.758,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2005,76.429,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2005,7.751,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2006,95.666,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2006,7.168,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2007,63.517,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2007,7.241,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2008,72.281,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2008,7.05,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2009,77.233,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2009,7.85,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2010,76.132,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2010,10.336,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2011,73.322,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2011,8.512,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2012,69.622,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2012,9.246,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
ZAF,LUX,2013,63.114,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2013,7.719,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
UKR,LUX,2013,6.0,Ukraine,48.379433,31.16558,Luxembourg,49.815273,6.129583
RUS,LUX,2013,5.985,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
ZAF,LUX,2014,73.511,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2014,8.425,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
RUS,LUX,2014,6.319,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
UKR,LUX,2014,5.0,Ukraine,48.379433,31.16558,Luxembourg,49.815273,6.129583
ZAF,LUX,2015,62.499,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2015,9.013,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
RUS,LUX,2015,5.875,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
UKR,LUX,2015,5.0,Ukraine,48.379433,31.16558,Luxembourg,49.815273,6.129583
ZAF,LUX,2016,69.677,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2016,11.514,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
RUS,LUX,2016,5.856,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
UKR,LUX,2016,5.0,Ukraine,48.379433,31.16558,Luxembourg,49.815273,6.129583
ZAF,LUX,2017,62.895,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2017,9.429,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
RUS,LUX,2017,4.788,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
ZAF,LUX,2018,58.696,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2018,8.586,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
RUS,LUX,2018,4.76,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
ZAF,LUX,2019,59.401,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2019,8.663,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
RUS,LUX,2019,4.711,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
ZAF,LUX,2020,60.608,South Africa,-30.559482,22.937506,Luxembourg,49.815273,6.129583
DEU,LUX,2020,9.02,Germany,48.91603664,10.16177296,Luxembourg,49.815273,6.129583
RUS,LUX,2020,4.645,Russia,55.7558,37.6173,Luxembourg,49.815273,6.129583
RUS,LVA,2018,77.874,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
LTU,LVA,2018,2.088,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
BLR,LVA,2018,1.342,Belarus,53.709807,27.953389,Latvia,56.879635,24.603189
EST,LVA,2018,0.24,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
FIN,LVA,2018,0.029,Finland,61.92411,25.748151,Latvia,56.879635,24.603189
RUS,LVA,2019,63.558,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
KAZ,LVA,2019,13.577,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
BLR,LVA,2019,2.127,Belarus,53.709807,27.953389,Latvia,56.879635,24.603189
LTU,LVA,2019,0.127,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
EST,LVA,2019,0.029,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
RUS,LVA,2020,38.58,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
BLR,LVA,2020,0.968,Belarus,53.709807,27.953389,Latvia,56.879635,24.603189
LTU,LVA,2020,0.082,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
KAZ,LVA,2020,0.07,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
EST,LVA,2020,0.049,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
RUS,LVA,2017,66.657,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
LTU,LVA,2017,0.966,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
EST,LVA,2017,0.208,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
FIN,LVA,2017,0.027,Finland,61.92411,25.748151,Latvia,56.879635,24.603189
POL,LVA,2017,0.026,Poland,51.919438,19.145136,Latvia,56.879635,24.603189
RUS,LVA,1990,892.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
UKR,LVA,1990,31.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
EST,LVA,1990,5.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
RUS,LVA,1992,378.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
KAZ,LVA,1992,170.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
UKR,LVA,1992,103.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
EST,LVA,1992,2.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
RUS,LVA,1994,267.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
UKR,LVA,1994,82.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
LTU,LVA,1994,10.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
KAZ,LVA,1994,7.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
EST,LVA,1994,1.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
RUS,LVA,1995,126.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,1995,18.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
UKR,LVA,1995,11.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
KAZ,LVA,1995,7.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
IRL,LVA,1995,2.0,Ireland,52.41291,-8.24389,Latvia,56.879635,24.603189
RUS,LVA,1996,115.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,1996,29.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
POL,LVA,1996,10.0,Poland,51.919438,19.145136,Latvia,56.879635,24.603189
KAZ,LVA,1996,5.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
SWE,LVA,1996,1.0,Sweden,60.128161,18.643501,Latvia,56.879635,24.603189
RUS,LVA,1997,151.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,1997,3.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
LTU,LVA,1997,1.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
RUS,LVA,1998,130.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,1998,5.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
UKR,LVA,1998,2.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
LTU,LVA,1998,1.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
RUS,LVA,1999,130.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,1999,4.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
KAZ,LVA,1999,1.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
UKR,LVA,1999,1.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2000,88.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,2000,2.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
UKR,LVA,2000,1.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2001,97.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,2001,1.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
RUS,LVA,2002,108.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,2002,2.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
UKR,LVA,2002,1.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2003,126.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,2003,2.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
UKR,LVA,2003,2.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2004,99.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
EST,LVA,2004,1.0,Estonia,58.595272,25.013607,Latvia,56.879635,24.603189
UKR,LVA,2004,1.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2011,99.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
USA,LVA,2011,34.0,USA,48.80463093,-16.35109482,Latvia,56.879635,24.603189
NOR,LVA,2011,22.0,Norway,60.472024,8.468946,Latvia,56.879635,24.603189
LTU,LVA,2011,11.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
UKR,LVA,2011,3.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,1991,470.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
KAZ,LVA,1991,230.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
UKR,LVA,1991,99.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,1993,315.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
UKR,LVA,1993,55.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
KAZ,LVA,1993,16.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
LTU,LVA,1993,7.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
RUS,LVA,2005,122.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
KAZ,LVA,2005,1.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
UKR,LVA,2005,1.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2008,153.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
KAZ,LVA,2008,3.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
LTU,LVA,2008,2.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
RUS,LVA,2009,129.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
KAZ,LVA,2009,1.0,Kazakhstan,48.82552167,55.91012779,Latvia,56.879635,24.603189
LTU,LVA,2009,1.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
POL,LVA,2009,1.0,Poland,51.919438,19.145136,Latvia,56.879635,24.603189
RUS,LVA,2010,144.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
USA,LVA,2010,33.0,USA,48.80463093,-16.35109482,Latvia,56.879635,24.603189
LTU,LVA,2010,1.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
RUS,LVA,2012,112.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
USA,LVA,2012,33.0,USA,48.80463093,-16.35109482,Latvia,56.879635,24.603189
TUR,LVA,2012,2.0,Turkey,38.963745,35.243322,Latvia,56.879635,24.603189
UKR,LVA,2012,2.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
LTU,LVA,2012,1.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
RUS,LVA,2013,117.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
UKR,LVA,2013,2.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
LTU,LVA,2013,1.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
RUS,LVA,2014,79.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
LTU,LVA,2014,5.0,Lithuania,55.169438,23.881275,Latvia,56.879635,24.603189
UKR,LVA,2014,1.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2016,63.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
NLD,LVA,2016,4.0,Netherlands,52.132633,5.291266,Latvia,56.879635,24.603189
RUS,LVA,2006,165.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
UKR,LVA,2006,1.0,Ukraine,48.379433,31.16558,Latvia,56.879635,24.603189
RUS,LVA,2007,153.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
RUS,LVA,2015,71.0,Russia,55.7558,37.6173,Latvia,56.879635,24.603189
USA,ISL,1991,40.0,USA,48.80463093,-16.35109482,Iceland,64.963051,-19.020835
DEU,ISL,1991,29.0,Germany,48.91603664,10.16177296,Iceland,64.963051,-19.020835
CAN,ISL,1991,15.0,Canada,56.130366,-106.346771,Iceland,64.963051,-19.020835
FRA,ISL,1991,4.0,France,46.227638,2.213749,Iceland,64.963051,-19.020835
CHN,ISL,1991,3.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
USA,ISL,1992,36.0,USA,48.80463093,-16.35109482,Iceland,64.963051,-19.020835
CAN,ISL,1992,12.0,Canada,56.130366,-106.346771,Iceland,64.963051,-19.020835
DEU,ISL,1992,7.0,Germany,48.91603664,10.16177296,Iceland,64.963051,-19.020835
CHN,ISL,1992,4.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
FRA,ISL,1992,4.0,France,46.227638,2.213749,Iceland,64.963051,-19.020835
FRA,ISL,1993,44.0,France,46.227638,2.213749,Iceland,64.963051,-19.020835
CHN,ISL,1993,14.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
CAN,ISL,1993,6.0,Canada,56.130366,-106.346771,Iceland,64.963051,-19.020835
POL,ISL,1993,3.0,Poland,51.919438,19.145136,Iceland,64.963051,-19.020835
NLD,ISL,1993,1.0,Netherlands,52.132633,5.291266,Iceland,64.963051,-19.020835
NLD,ISL,2019,59.141,Netherlands,52.132633,5.291266,Iceland,64.963051,-19.020835
EGY,ISL,2019,27.131,Egypt,31.2001,29.9187,Iceland,64.963051,-19.020835
POL,ISL,2019,22.777,Poland,51.919438,19.145136,Iceland,64.963051,-19.020835
COL,ISL,2019,10.653,Colombia,4.570868,-74.297333,Iceland,64.963051,-19.020835
NOR,ISL,2019,4.797,Norway,60.472024,8.468946,Iceland,64.963051,-19.020835
FRA,ISL,1994,39.0,France,46.227638,2.213749,Iceland,64.963051,-19.020835
CHN,ISL,1994,25.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
NOR,ISL,1994,18.0,Norway,60.472024,8.468946,Iceland,64.963051,-19.020835
POL,ISL,1994,8.0,Poland,51.919438,19.145136,Iceland,64.963051,-19.020835
USA,ISL,1994,7.0,USA,48.80463093,-16.35109482,Iceland,64.963051,-19.020835
USA,ISL,1995,37.0,USA,48.80463093,-16.35109482,Iceland,64.963051,-19.020835
CHN,ISL,1995,18.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
POL,ISL,1995,11.0,Poland,51.919438,19.145136,Iceland,64.963051,-19.020835
FRA,ISL,1995,10.0,France,46.227638,2.213749,Iceland,64.963051,-19.020835
NOR,ISL,1995,7.0,Norway,60.472024,8.468946,Iceland,64.963051,-19.020835
USA,ISL,1996,57.0,USA,48.80463093,-16.35109482,Iceland,64.963051,-19.020835
CHN,ISL,1996,31.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
POL,ISL,1996,3.0,Poland,51.919438,19.145136,Iceland,64.963051,-19.020835
USA,ISL,1997,41.0,USA,48.80463093,-16.35109482,Iceland,64.963051,-19.020835
CHN,ISL,1997,22.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
POL,ISL,1997,16.0,Poland,51.919438,19.145136,Iceland,64.963051,-19.020835
USA,ISL,1998,51.0,USA,48.80463093,-16.35109482,Iceland,64.963051,-19.020835
POL,ISL,1998,25.0,Poland,51.919438,19.145136,Iceland,64.963051,-19.020835
CHN,ISL,1998,19.0,China,35.86166,104.195397,Iceland,64.963051,-19.020835
COL,ISL,1998,2.0,Colombia,4.570868,-74.297333,Iceland,64.963051,-19.020835
